# Typfallsmodellen reference results
# model: Version 4.8
# workbook: typfallsmodellen.xlsb
# publicavg: ok, all rule years 2019-2026 match the port
# exported: 2026-09-13 15:18:14
# referensar: 2025.
# marginal: 0.
# belopp12: 1.
# compareTo: 0.
# avkastning_val: 2.
# hyra: 6300.
# ansokt_bt: 1.
# cases: 299
# caseset: full
# start.Gift: 0
# adv.Variabelnamn: 0.   (row 2)
# adv.w_time: 67.   (row 4)
# adv.IPS_Monthly: 0.   (row 11)
# adv.IPS_start: 2026.   (row 12)
# adv.rng_Kapitalförsäkring: 0.   (row 13)
# adv.TJP_PAR: 66.   (row 14)
# adv.rng_Arvsvinster_TJP: 1.   (row 15)
# adv.Rgk: 0.01   (row 16)
# adv.rng_Temp_Tjp_Uttag: 0.   (row 17)
# adv.rng_Temp_IPS_Uttag: 0.   (row 18)
# adv.rng_Försäkringstid_vid_65: 40.   (row 21)
# adv.Rng_Ansokt: 1.   (row 29)
# adv.Hyra: 6300.   (row 30)
# adv.rng_Makens_inkomst: 0.   (row 31)
# adv.rng_Formogenhet: 0.   (row 32)
# adv.rng_Make_Bald: 1958.   (row 33)
# adv.rng_Kapital_pens: 0.   (row 34)
# adv.RNG_dela: 2.   (row 36)
# adv.rng_Kommunalskatt: 0.   (row 39)
# adv.rng_Begravningsavgift: 0.   (row 40)
# adv.rngPens_Inflation: 0.   (row 43)
# adv.rng_Syntetisk: 0.   (row 44)
# adv.rng_Since_Year_Nyckeltal: 0.   (row 45)
# adv.rng_FlexPens: 0.   (row 46)
# adv.marginal: 0.   (row 47)
# adv.rng_Senaste_Index_Framskrivning: 1.   (row 48)
# adv.rng_Förenklad_beräkning: 0.   (row 49)
# adv.wStartYear_AdvSettings: 1.   (row 50)
# adv.rng_Fondförsäkring: 1.   (row 51)
# adv.Rng_ddelat: 0.   (row 52)
# adv.rng_nypropp: 0.   (row 53)
# adv.rng_mftid: 0.   (row 54)
# adv.rng_tabell2_startAge: 56.   (row 55)
# adv.Visa_process: 1.   (row 58)
# adv.fack: 0.   (row 60)
# adv.akasseavg: 0.   (row 61)
# adv.satagare: 0.   (row 63)
# adv.w_ref: 2025.   (row 64)
# adv.Rng_belopp12: 1.   (row 66)
# adv.Alt_p_age: 0.   (row 67)
# adv.Rng_compareTo: 0.   (row 68)
# adv.Scenario: 0.   (row 69)
# adv.rng_Född_Barn1: 00:00:00   (row 73)
# adv.rng_Född_Barn2: 00:00:00   (row 74)
# adv.rng_Född_Barn3: 00:00:00   (row 75)
# adv.rng_Född_Barn4: 00:00:00   (row 76)
# adv.rng_def_ar: 0.   (row 81)
# adv.rngLönPartUttag: Arbetar deltid   (row 84)
# adv.rng_PBHYear: 0.   (row 87)
# adv.rng_PBH_IP: 0.   (row 88)
# adv.rng_PBH_PP: 0.   (row 89)
# adv.rng_PBH_tjp: 0.   (row 90)
# adv.rng_PBH_IPS: 0.   (row 91)
# adv.rng_Avkastning_val: 2.   (row 94)
# adv.Risk: 0.   (row 95)
# adv.rng_Avkastning_fondavgifter: 1.   (row 96)
# adv.Mortality: 0.   (row 100)
# adv.Average_Earning: 5.   (row 103)
# adv.rng_wyears: 40.   (row 106)
# adv.rng_Bara_fastapriser: 0.   (row 110)
# adv.rng_Sista_PensRatt: 0.   (row 111)
# adv.rng_alt_last_pratt: 0.   (row 114)
# adv.Tl_spec_y: 0.   (row 116)
# adv.TL_special: 1.   (row 117)
# adv.Rules: 0.   (row 119)
# adv.RulesFromUtg: 0.   (row 120)
# adv.RulesFromSkatt: 0.   (row 121)
# adv.Wealth: 0.   (row 125)
# adv.Resp_tjp: 1.   (row 128)
# adv.Rng_resp_rel: 0.   (row 129)
# adv.Rng_resp_max: 1.   (row 130)
# adv.Verbose: 1.   (row 132)
# adv.rng_discount: 0.05   (row 134)
# adv.Wage_profil: 0.   (row 141)
# adv.rngTurboMode: 0   (row 143)
# adv.rngDelnIPMort: 1958.   (row 144)
# adv.rngDelnPPMort: 1958.   (row 145)
# live.rng_def_ar: 0.
# live.rng_PBHYear: 0.
# live.rng_PBH_IP: 0.
# live.rng_PBH_PP: 0.
# live.rng_PBH_tjp: 0.
# live.rng_PBH_IPS: 0.
# live.rng_Bara_fastapriser: 1.
# live.rng_Sista_PensRatt: 1.
Födelseår,Börjar arbeta vid ålder,Går i pension vid ålder,Årslön,Årlig inflation,Real tillväxt,Real fondavkastning,Egen Lönelista,Privat pensionssparande (med avdragsrätt),Välj tjänstepension,Slutlön,Brutto-pension,Inkomstpension,Tilläggspension,Premiepension,Garanti-pension,P_tillägg,Tjänstepension,Eget sparande,Efter skatt,Bostadstillägg + ÄFS,Disponibel inkomst
1959.,23.,67.,840000.,0.,0.,0.017,0.,0.,4.,69023.4783278364,52072.,26429.,0.,5613.,0.,0.,20030.,0.,39975.4166666667,0.,39975.4166666667
1959.,23.,68.,840000.,0.,0.,0.017,0.,0.,4.,69081.483035986,56438.,29214.,0.,6030.,0.,0.,21194.,0.,42638.6666666667,0.,42638.6666666667
1959.,23.,70.,840000.,0.,0.,0.017,0.,0.,4.,70835.9882329669,64404.,33553.,0.,6988.,0.,0.,23863.,0.,46606.25,0.,46606.25
1959.,23.,75.,840000.,0.,0.,0.017,0.,0.,4.,72495.1187394996,93165.,49697.,0.,10491.,0.,0.,32977.,0.,62587.1666666667,0.,62587.1666666667
1959.,23.,63.,1080000.,0.,0.,0.017,0.,0.,4.,90714.4651231395,45074.0928719314,19645.3184910328,0.,3839.1537737625,0.,0.,21589.6206071361,0.,30884.4336712287,0.,30884.4336712287
1959.,23.,65.,1080000.,0.,0.,0.017,0.,0.,4.,90146.3797594141,48735.9746597615,21629.4455979766,0.,3978.9400457666,0.,0.,23127.5890160183,0.,33323.7067846963,0.,33323.7067846963
1959.,23.,66.,1080000.,0.,0.,0.017,0.,0.,4.,89312.6321069351,57681.,23468.,0.,5104.,0.,0.,29109.,0.,38508.3333333333,0.,38508.3333333333
1959.,23.,67.,1080000.,0.,0.,0.017,0.,0.,4.,88744.4721357897,63560.,26429.,0.,5613.,0.,0.,31518.,0.,46000.3333333333,0.,46000.3333333333
1959.,23.,68.,1080000.,0.,0.,0.017,0.,0.,4.,88819.0496176963,68565.,29214.,0.,6030.,0.,0.,33321.,0.,48671.6666666667,0.,48671.6666666667
1959.,23.,70.,1080000.,0.,0.,0.017,0.,0.,4.,91074.8420138146,78000.,33553.,0.,6988.,0.,0.,37459.,0.,53751.5,0.,53751.5
1959.,23.,75.,1080000.,0.,0.,0.017,0.,0.,4.,93208.0098079281,112083.,49697.,0.,10491.,0.,0.,51895.,0.,71547.4166666667,0.,71547.4166666667
1970.,18.,67.,180000.,0.,0.,0.017,0.,0.,2.,15534.6683013213,12970.,7364.,0.,1972.,0.,0.,3634.,0.,9900.,0.,9900.
1970.,18.,67.,264000.,0.,0.,0.017,0.,0.,2.,22784.1801752713,19026.,10802.,0.,2893.,0.,0.,5331.,0.,13930.25,0.,13930.25
1970.,18.,67.,324000.,0.,0.,0.017,0.,0.,2.,27962.4029423784,23350.,13257.,0.,3550.,0.,0.,6543.,0.,16734.25,0.,16734.25
1970.,18.,67.,396000.,0.,0.,0.017,0.,0.,2.,34176.270262907,28540.,16205.,0.,4339.,0.,0.,7996.,0.,20063.75,0.,20063.75
1970.,18.,67.,462000.,0.,0.,0.017,0.,0.,2.,39872.3153067248,33299.,18906.,0.,5063.,0.,0.,9330.,0.,23114.5,0.,23114.5
1970.,18.,67.,540000.,0.,0.,0.017,0.,0.,2.,46604.004903964,38923.,22099.,0.,5919.,0.,0.,10905.,0.,26720.3333333333,0.,26720.3333333333
1970.,18.,67.,660000.,0.,0.,0.017,0.,0.,2.,56960.4504381783,52704.,26652.,0.,7124.,0.,0.,18928.,0.,36002.3333333333,0.,36002.3333333333
1970.,18.,67.,840000.,0.,0.,0.017,0.,0.,2.,72495.1187394996,77193.,26906.,0.,7125.,0.,0.,43162.,0.,51699.,0.,51699.
1970.,18.,67.,1080000.,0.,0.,0.017,0.,0.,2.,93208.0098079281,109504.,26906.,0.,7125.,0.,0.,75473.,0.,67002.8333333333,0.,67002.8333333333
1970.,20.,67.,180000.,0.,0.,0.017,0.,0.,2.,15534.6683013213,12610.,7004.,0.,1972.,0.,0.,3634.,0.,9633.0833333333,0.,9633.0833333333
1970.,20.,67.,264000.,0.,0.,0.017,0.,0.,2.,22784.1801752713,18498.,10274.,0.,2893.,0.,0.,5331.,0.,13590.8333333333,0.,13590.8333333333
1970.,20.,67.,324000.,0.,0.,0.017,0.,0.,2.,27962.4029423784,22702.,12609.,0.,3550.,0.,0.,6543.,0.,16317.3333333333,0.,16317.3333333333
1970.,20.,67.,396000.,0.,0.,0.017,0.,0.,2.,34176.270262907,27747.,15412.,0.,4339.,0.,0.,7996.,0.,19556.3333333333,0.,19556.3333333333
1970.,20.,67.,462000.,0.,0.,0.017,0.,0.,2.,39872.3153067248,32374.,17981.,0.,5063.,0.,0.,9330.,0.,22521.3333333333,0.,22521.3333333333
1970.,20.,67.,540000.,0.,0.,0.017,0.,0.,2.,46604.004903964,37842.,21018.,0.,5919.,0.,0.,10905.,0.,26022.8333333333,0.,26022.8333333333
1970.,20.,67.,660000.,0.,0.,0.017,0.,0.,2.,56960.4504381783,51384.,25332.,0.,7124.,0.,0.,18928.,0.,35112.25,0.,35112.25
1970.,20.,67.,840000.,0.,0.,0.017,0.,0.,2.,72495.1187394996,75707.,25420.,0.,7125.,0.,0.,43162.,0.,50998.25,0.,50998.25
1970.,20.,67.,1080000.,0.,0.,0.017,0.,0.,2.,93208.0098079281,108018.,25420.,0.,7125.,0.,0.,75473.,0.,66297.75,0.,66297.75
1970.,23.,67.,180000.,0.,0.,0.017,0.,0.,2.,15534.6683013213,12070.,6464.,0.,1972.,0.,0.,3634.,0.,9235.6666666667,0.,9235.6666666667
1970.,23.,67.,264000.,0.,0.,0.017,0.,0.,2.,22784.1801752713,17706.,9482.,0.,2893.,0.,0.,5331.,0.,13075.3333333333,0.,13075.3333333333
1970.,23.,67.,324000.,0.,0.,0.017,0.,0.,2.,27962.4029423784,21729.,11636.,0.,3550.,0.,0.,6543.,0.,15687.0833333333,0.,15687.0833333333
1970.,23.,67.,396000.,0.,0.,0.017,0.,0.,2.,34176.270262907,26558.,14223.,0.,4339.,0.,0.,7996.,0.,18794.3333333333,0.,18794.3333333333
1970.,23.,67.,462000.,0.,0.,0.017,0.,0.,2.,39872.3153067248,30988.,16595.,0.,5063.,0.,0.,9330.,0.,21633.1666666667,0.,21633.1666666667
1970.,23.,67.,540000.,0.,0.,0.017,0.,0.,2.,46604.004903964,36221.,19397.,0.,5919.,0.,0.,10905.,0.,24986.5833333333,0.,24986.5833333333
1970.,23.,67.,660000.,0.,0.,0.017,0.,0.,2.,56960.4504381783,49406.,23354.,0.,7124.,0.,0.,18928.,0.,33781.5,0.,33781.5
1970.,23.,67.,840000.,0.,0.,0.017,0.,0.,2.,72495.1187394996,73641.,23354.,0.,7125.,0.,0.,43162.,0.,50020.0833333333,0.,50020.0833333333
1970.,23.,67.,1080000.,0.,0.,0.017,0.,0.,2.,93208.0098079281,105952.,23354.,0.,7125.,0.,0.,75473.,0.,65319.5833333333,0.,65319.5833333333
1970.,25.,67.,180000.,0.,0.,0.017,0.,0.,2.,15534.6683013213,11710.,6104.,0.,1972.,0.,0.,3634.,0.,8971.5833333333,0.,8971.5833333333
1970.,25.,67.,264000.,0.,0.,0.017,0.,0.,2.,22784.1801752713,17178.,8954.,0.,2893.,0.,0.,5331.,0.,12730.5833333333,0.,12730.5833333333
1970.,25.,67.,324000.,0.,0.,0.017,0.,0.,2.,27962.4029423784,21081.,10988.,0.,3550.,0.,0.,6543.,0.,15267.6666666667,0.,15267.6666666667
1970.,25.,67.,396000.,0.,0.,0.017,0.,0.,2.,34176.270262907,25766.,13431.,0.,4339.,0.,0.,7996.,0.,18285.25,0.,18285.25
1970.,25.,67.,462000.,0.,0.,0.017,0.,0.,2.,39872.3153067248,30063.,15670.,0.,5063.,0.,0.,9330.,0.,21039.9166666667,0.,21039.9166666667
1970.,25.,67.,540000.,0.,0.,0.017,0.,0.,2.,46604.004903964,35141.,18317.,0.,5919.,0.,0.,10905.,0.,24295.5833333333,0.,24295.5833333333
1970.,25.,67.,660000.,0.,0.,0.017,0.,0.,2.,56960.4504381783,48094.,22042.,0.,7124.,0.,0.,18928.,0.,32896.5833333333,0.,32896.5833333333
1970.,25.,67.,840000.,0.,0.,0.017,0.,0.,2.,72495.1187394996,72329.,22042.,0.,7125.,0.,0.,43162.,0.,49221.8333333333,0.,49221.8333333333
1970.,25.,67.,1080000.,0.,0.,0.017,0.,0.,2.,93208.0098079281,104640.,22042.,0.,7125.,0.,0.,75473.,0.,64700.6666666667,0.,64700.6666666667
1970.,30.,67.,180000.,0.,0.,0.017,0.,0.,2.,15534.6683013213,10015.,5332.,0.,1667.,0.,0.,3016.,0.,7723.3333333333,0.,7723.3333333333
1970.,30.,67.,264000.,0.,0.,0.017,0.,0.,2.,22784.1801752713,14692.,7823.,0.,2445.,0.,0.,4424.,0.,11095.0833333333,0.,11095.0833333333
1970.,30.,67.,324000.,0.,0.,0.017,0.,0.,2.,27962.4029423784,18031.,9600.,0.,3001.,0.,0.,5430.,0.,13286.,0.,13286.
1970.,30.,67.,396000.,0.,0.,0.017,0.,0.,2.,34176.270262907,22039.,11734.,0.,3668.,0.,0.,6637.,0.,15888.25,0.,15888.25
1970.,30.,67.,462000.,0.,0.,0.017,0.,0.,2.,39872.3153067248,25713.,13690.,0.,4280.,0.,0.,7743.,0.,18251.25,0.,18251.25
1970.,30.,67.,540000.,0.,0.,0.017,0.,0.,2.,46604.004903964,30056.,16002.,0.,5004.,0.,0.,9050.,0.,21035.75,0.,21035.75
1970.,30.,67.,660000.,0.,0.,0.017,0.,0.,2.,56960.4504381783,41637.,19250.,0.,6018.,0.,0.,16369.,0.,28547.5833333333,0.,28547.5833333333
1970.,30.,67.,840000.,0.,0.,0.017,0.,0.,2.,72495.1187394996,61750.,19250.,0.,6018.,0.,0.,36482.,0.,42094.5,0.,42094.5
1970.,30.,67.,1080000.,0.,0.,0.017,0.,0.,2.,93208.0098079281,88565.,19250.,0.,6018.,0.,0.,63297.,0.,57087.5833333333,0.,57087.5833333333
1937.,23.,66.,462000.,0.02,0.,0.017,0.,0.,4.,28181.6983452627,22063.0196684765,0.,19428.3825105174,0.,0.,0.,2634.6371579591,0.,15936.0730166721,51.0996368343,15987.1726535064
1937.,23.,66.,462000.,0.,0.016,0.017,0.,0.,4.,28181.6983452627,22063.0196684765,0.,19428.3825105174,0.,0.,0.,2634.6371579591,0.,15936.0730166721,51.0996368343,15987.1726535064
1937.,23.,66.,462000.,0.,0.,0.035,0.,0.,4.,28181.6983452627,22063.0196684765,0.,19428.3825105174,0.,0.,0.,2634.6371579591,0.,15936.0730166721,51.0996368343,15987.1726535064
1937.,23.,66.,462000.,0.02,0.016,0.035,0.,0.,4.,28181.6983452627,22063.0196684765,0.,19428.3825105174,0.,0.,0.,2634.6371579591,0.,15936.0730166721,51.0996368343,15987.1726535064
1945.,23.,66.,462000.,0.02,0.,0.017,0.,0.,4.,32509.2658262758,21963.9813120123,9268.7598497255,9355.9983945028,578.4586584465,0.,0.,2760.7644093376,0.,16918.3499395263,154.3451176829,17072.6950572092
1945.,23.,66.,462000.,0.,0.016,0.017,0.,0.,4.,32509.2658262758,21963.9813120123,9268.7598497255,9355.9983945028,578.4586584465,0.,0.,2760.7644093376,0.,16918.3499395263,154.3451176829,17072.6950572092
1945.,23.,66.,462000.,0.,0.,0.035,0.,0.,4.,32509.2658262758,21963.9813120123,9268.7598497255,9355.9983945028,578.4586584465,0.,0.,2760.7644093376,0.,16918.3499395263,154.3451176829,17072.6950572092
1945.,23.,66.,462000.,0.02,0.016,0.035,0.,0.,4.,32509.2658262758,21963.9813120123,9268.7598497255,9355.9983945028,578.4586584465,0.,0.,2760.7644093376,0.,16918.3499395263,154.3451176829,17072.6950572092
1954.,23.,66.,462000.,0.02,0.,0.017,0.,0.,4.,37819.5557174558,24848.3585377471,18127.9787449393,0.,2349.2088592522,0.,0.,4371.1709335556,0.,19653.8861236802,441.7209454632,20095.6070691434
1954.,23.,66.,462000.,0.,0.016,0.017,0.,0.,4.,37819.5557174558,24848.3585377471,18127.9787449393,0.,2349.2088592522,0.,0.,4371.1709335556,0.,19653.8861236802,0.,19653.8861236802
1954.,23.,66.,462000.,0.,0.,0.035,0.,0.,4.,37819.5557174558,24848.3585377471,18127.9787449393,0.,2349.2088592522,0.,0.,4371.1709335556,0.,19653.8861236802,0.,19653.8861236802
1954.,23.,66.,462000.,0.02,0.016,0.035,0.,0.,4.,37819.5557174558,24848.3585377471,18127.9787449393,0.,2349.2088592522,0.,0.,4371.1709335556,0.,19653.8861236802,441.7209454632,20095.6070691434
1965.,23.,66.,462000.,0.02,0.,0.017,0.,0.,4.,39090.1289857552,26572.1692301156,15853.6176920462,0.,4204.4852566281,0.,0.,6514.0662814412,0.,18751.7674555291,0.,18751.7674555291
1965.,23.,66.,462000.,0.,0.016,0.017,0.,0.,4.,41168.8078615949,28548.,17574.,0.,4308.,0.,0.,6666.,0.,20058.9166666667,0.,20058.9166666667
1965.,23.,66.,462000.,0.,0.,0.035,0.,0.,4.,39872.3153067248,28379.,16486.,0.,4667.,0.,0.,7226.,0.,19959.8333333333,0.,19959.8333333333
1965.,23.,66.,462000.,0.02,0.016,0.035,0.,0.,4.,40361.184288156,28562.9730200544,16897.857324949,0.,4581.8677770224,0.,0.,7083.2479180829,0.,20017.9228097383,0.,20017.9228097383
1980.,23.,66.,462000.,0.02,0.,0.017,0.,0.,4.,39091.1994978277,25394.4408454484,14070.5616012376,0.,4304.4332686145,0.,0.,7019.4459755963,0.,17970.0522091206,0.,17970.0522091206
1980.,23.,66.,462000.,0.,0.016,0.017,0.,0.,4.,52236.4807753443,31920.,19791.,0.,4614.,0.,0.,7515.,0.,22188.8333333333,0.,22188.8333333333
1980.,23.,66.,462000.,0.,0.,0.035,0.,0.,4.,39872.3153067248,30342.,14632.,0.,5994.,0.,0.,9716.,0.,21215.6666666667,0.,21215.6666666667
1980.,23.,66.,462000.,0.02,0.016,0.035,0.,0.,4.,51213.1378785195,34939.5414121324,19030.1607551578,0.,6058.7999242317,0.,0.,9850.580732743,0.,24048.4257365051,0.,24048.4257365051
1995.,23.,66.,462000.,0.02,0.,0.017,0.,0.,4.,39091.542221961,20946.7979967394,13170.1864862012,0.,2843.3680111657,0.,0.,4933.2434993725,0.,15098.2024333126,0.,15098.2024333126
1995.,23.,66.,462000.,0.,0.016,0.017,0.,0.,4.,66279.5467132869,33375.,23503.,0.,3620.,0.,0.,6252.,0.,23084.5833333333,0.,23084.5833333333
1995.,23.,66.,462000.,0.,0.,0.035,0.,0.,4.,39872.3153067248,25707.,13695.,0.,4431.,0.,0.,7581.,0.,18248.,0.,18248.
1995.,23.,66.,462000.,0.02,0.016,0.035,0.,0.,4.,64981.6757895575,36478.9408756641,22601.8342735835,0.,5084.7263813467,0.,0.,8792.380220734,0.,24977.8032414195,0.,24977.8032414195
1937.,25.,66.,180000.,0.,0.,0.017,0.,0.,1.,10979.8824721803,11407.2424580202,0.,8828.2137283809,0.,2579.0287296394,0.,0.,0.,8737.0359450098,5586.3926503901,14323.4285953999
1937.,20.,66.,1080000.,0.,0.,0.017,0.,0.,3.,65879.2948330818,49258.5469778145,0.,27608.8331954982,0.,0.,0.,21649.7137823163,0.,31794.9956012609,0.,31794.9956012609
1940.,25.,66.,180000.,0.,0.,0.017,0.,0.,1.,11467.120143536,11573.7900218141,1916.2196186053,6363.3785799733,76.4723101823,3217.7195130533,0.,0.,0.,8980.5943752492,5967.7814369151,14948.3758121643
1940.,20.,66.,1080000.,0.,0.,0.017,0.,0.,3.,68802.7208612158,53757.0928154247,9160.5003870241,19569.5582999085,276.4768137358,0.,0.,24750.5573147562,0.,34146.4796695048,0.,34146.4796695048
1950.,25.,66.,180000.,0.,0.,0.017,0.,0.,1.,13829.2137987918,11394.2909332238,5105.3714881648,2014.4091900262,532.3323957905,3742.1778592422,0.,0.,0.,9946.448087518,6220.2313939892,16166.6794815072
1950.,20.,66.,1080000.,0.,0.,0.017,0.,0.,3.,82975.2827927506,63079.4075150902,22816.3212716873,6188.5292165724,1924.586354012,0.,0.,32149.9706728186,0.,41375.8546861338,0.,41375.8546861338
1954.,25.,66.,180000.,0.,0.,0.017,0.,0.,1.,14734.8918379698,11787.1056799238,6689.2726839724,0.,914.5489997618,4183.2839961896,0.,0.,0.,10213.1896632135,7182.0092879257,17395.1989511392
1954.,20.,66.,1080000.,0.,0.,0.017,0.,0.,3.,88409.3510278187,67084.34663015,29463.4092045725,0.,3307.3078113837,0.,0.,34313.6296141939,0.,45709.5115553306,0.,45709.5115553306
1960.,25.,66.,180000.,0.,0.,0.017,0.,0.,1.,14790.745355965,7641.,6202.,0.,1439.,0.,0.,0.,0.,5974.3333333333,0.,5974.3333333333
1960.,20.,66.,1080000.,0.,0.,0.017,0.,0.,3.,88744.4721357897,72933.,26797.,0.,5203.,0.,0.,40933.,0.,46051.5833333333,0.,46051.5833333333
1970.,25.,66.,180000.,0.,0.,0.017,0.,0.,1.,15534.6683013213,7567.,5718.,0.,1849.,0.,0.,0.,0.,5916.6666666667,0.,5916.6666666667
1970.,20.,66.,1080000.,0.,0.,0.017,0.,0.,3.,93208.0098079281,73888.,23886.,0.,6683.,0.,0.,43319.,0.,49772.25,0.,49772.25
1980.,25.,66.,180000.,0.,0.,0.017,0.,0.,1.,15534.6683013213,6986.,5435.,0.,1551.,0.,0.,0.,0.,5489.1666666667,0.,5489.1666666667
1980.,20.,66.,1080000.,0.,0.,0.017,0.,0.,3.,93208.0098079281,71159.,22014.,0.,7251.,0.,0.,41894.,0.,48432.6666666667,0.,48432.6666666667
1990.,25.,66.,180000.,0.,0.,0.017,0.,0.,1.,15534.6683013213,6331.,5190.,0.,1141.,0.,0.,0.,0.,5006.8333333333,0.,5006.8333333333
1990.,20.,66.,1080000.,0.,0.,0.017,0.,0.,3.,93208.0098079281,66656.,21116.,0.,5513.,0.,0.,40027.,0.,45401.0833333333,0.,45401.0833333333
2000.,25.,66.,180000.,0.,0.,0.017,0.,0.,1.,15534.6683013213,6034.,4997.,0.,1037.,0.,0.,0.,0.,4786.6666666667,0.,4786.6666666667
2000.,20.,66.,1080000.,0.,0.,0.017,0.,0.,3.,93208.0098079281,64278.,20240.,0.,4426.,0.,0.,39612.,0.,43798.3333333333,0.,43798.3333333333
1960.,20.,67.,324000.,0.,0.,0.017,0.,0.,5.,26645.7148853089,24244.,14074.,0.,2776.,1358.,600.,5436.,0.,17309.9166666667,290.,17599.9166666667
1957.,23.,66.,180000.,0.,0.,0.017,0.,0.,4.,15119.5601912622,13889.5261332673,6314.738716869,0.,972.2150606886,4904.5609611097,0.,1698.0113946,0.,11943.9743580216,5384.9739410453,17328.948299067
1957.,23.,66.,462000.,0.,0.,0.017,0.,0.,4.,38806.8711575731,23353.8689125588,16213.9380728264,0.,2495.2484518207,0.,284.727520436,4359.9548674759,0.,18817.8143877467,304.3996036661,19122.2139914128
1958.,23.,66.,180000.,0.,0.,0.017,0.,0.,4.,15024.396626569,14538.4347826087,6194.9438516199,0.,1141.7302661689,5252.5633144647,0.,1949.1973503553,0.,10961.6341523144,5226.3860773215,16188.0202296359
1958.,23.,66.,462000.,0.,0.,0.017,0.,0.,4.,38562.6180081938,24132.392195592,15908.712465374,0.,2930.8437432253,110.749849452,176.19294231,5005.8931952306,0.,17193.4107190172,20.136336264,17213.5470552812
